Client_id; Valor ;Valor OK;Tasa de Interés;P.P.Tasa;Plazo;Plazo OK;Sempli Score;Cliente;Mes;Año ganado;Producto (Destinación) OK;Canal de Captura OK;Tipo de Empresa;Número de empleados;Número de empleados Mujeres;Año de Constitución;Actividad eco  SEMPLI;Ciudad;Ciudad agrupada;Estrato;Acceso a la banca;Mujeres Empresarias;Estado;Tipo de Garantía;Edad Empresarios;variable predictora
7927;20.000.000;0 a 100;1,15;23.000.000;24;13 a 24;820;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;2;0;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;FNG;36;0
598;80.000.000;0 a 100;1,35;108.000.000;36;25 a 36;760;Nuevo;2021-04;2021;KT - CO;Partnerships;Venture;5;2;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;Si;Pagado;FNG;31;0
43992;200.000.000;101 a 200;1,3;260.000.000;36;25 a 36;820;Renovación;2021-04;2021;KT - CO;Partnerships;Growth;35;0;2015;Business Consulting;Barranquilla;Otros;6;Si;No;Abierto;FNG;46;0
20448;50.000.000;0 a 100;1,25;62.500.000;36;25 a 36;820;Nuevo;2021-04;2021;KT - CO;Partnerships;Venture;12;2;2015;Services to individuals and household;Medellín;Medellín AM;4;No;No;Abierto;FNG;43;0
96878;20.000.000;0 a 100;1,25;25.000.000;12;0 a 12;730;Nuevo;2021-04;2021;Growth;Posicionamiento;Seed;4;1;2014;Software and Communications;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;FNG;34;0
95000;50.000.000;0 a 100;1,25;62.500.000;36;25 a 36;730;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Seed;2;0;2020;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;FNG;28;0
92117;20.000.000;0 a 100;1,25;25.000.000;24;13 a 24;730;Nuevo;2021-04;2021;KT - CO;Directo;Seed;9;2;2016;Manufacturing;Bogotá D.C.;Bogotá AM;2;No;Si;Abierto;FNG;25;0
63520;150.000.000;101 a 200;1,15;172.500.000;36;25 a 36;790;Nuevo;2021-04;2021;Growth;Directo;Venture;18;8;2016;Architecture, Design, Engineering;Medellín;Medellín AM;5;No;Si;Abierto;FNG;35;0
12073;100.000.000;0 a 100;1,3;130.000.000;36;25 a 36;970;Renovación;2021-04;2021;KT - CO;Directo;Seed;10;5;2016;Business Consulting;Medellín;Medellín AM;5;No;No;Abierto;FNG;25;0
6952;100.000.000;0 a 100;1,25;125.000.000;36;25 a 36;690;Renovación;2021-04;2021;KT - CO;Partnerships;Venture;50;10;2004;Construction activities;Bogotá D.C.;Bogotá AM;6;Si;Si;Abierto;FNG;39;0
98728;100.000.000;0 a 100;1,35;135.000.000;36;25 a 36;730;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;1;0;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;FNG;56;1
5621;130.000.000;101 a 200;1,45;188.500.000;36;25 a 36;630;Renovación;2021-04;2021;KT - CO;Posicionamiento;Scale Up;38;12;2014;Services to businesses;Bogotá D.C.;Bogotá AM;6;Si;No;Abierto;FNG;39;0
59920;92.000.000;0 a 100;1,27;116.840.000;36;25 a 36;940;Renovación;2021-04;2021;SP;Partnerships;Seed;3;2;2015;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;Pagaré;34;0
18213;100.000.000;0 a 100;1,15;115.000.000;36;25 a 36;850;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Venture;15;6;2017;Services to individuals and household;Medellín;Medellín AM;6;Si;No;Pagado;FNG;28;0
24609;100.000.000;0 a 100;1,35;135.000.000;24;13 a 24;770;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Venture;5;1;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;33;0
92315;100.000.000;0 a 100;1,25;125.000.000;12;0 a 12;760;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Seed;12;9;2018;Health;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;FNG;51;0
84762;100.000.000;0 a 100;1,35;135.000.000;36;25 a 36;730;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;20;14;2020;Manufacturing;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;FNG;54;1
71932;150.000.000;101 a 200;1,65;247.500.000;36;25 a 36;695;Renovación;2021-04;2021;KT - CO;Directo;Growth;32;20;2015;Commerce, Mechants, Retail;Itagüí;Medellín AM;4;Si;No;Abierto;FNG;24;0
23966;80.000.000;0 a 100;1,35;108.000.000;12;0 a 12;760;Nuevo;2021-04;2021;KT - CO;Partnerships;Venture;25;7;2012;Software and Communications;Medellín;Medellín AM;6;No;Si;Pagado;FNG;50;0
68805;30.000.000;0 a 100;1,45;43.500.000;36;25 a 36;730;Nuevo;2021-04;2021;Growth;Partnerships;Seed;4;2;2016;Manufacturing;Medellín;Medellín AM;4;No;No;Abierto;FNG;29;0
9102;20.000.000;0 a 100;1,35;27.000.000;12;0 a 12;730;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;1;0;2018;Manufacturing;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;FNG;35;0
70521;50.000.000;0 a 100;1,35;67.500.000;36;25 a 36;730;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;60;27;2020;Business Consulting;Medellín;Medellín AM;4;No;Si;Abierto;FNG;37;1
96522;150.000.000;101 a 200;1,35;202.500.000;24;13 a 24;1000;Renovación;2021-04;2021;KT - CO;Partnerships;Venture;23;16;2016;Services to businesses;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;FNG;40;0
25934;50.000.000;0 a 100;1,35;67.500.000;24;13 a 24;760;Nuevo;2021-04;2021;KT - CO;Partnerships;Seed;6;6;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;31;0
45926;100.000.000;0 a 100;1,35;135.000.000;6;0 a 12;820;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Scale Up;80;25;2018;Software and Communications;Bello;Otros;4;No;No;Pagado;FNG;34;0
85357;30.000.000;0 a 100;1,5;45.000.000;12;0 a 12;900;Renovación;2021-04;2021;KT - CO;Directo;Seed;2;1;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;FNG;33;0
95309;50.000.000;0 a 100;1,35;67.500.000;24;13 a 24;730;Nuevo;2021-04;2021;Growth;Partnerships;Venture;45;25;2018;Services to businesses;Medellín;Medellín AM;6;No;No;Abierto;FNG;40;0
19107;60.000.000;0 a 100;1,25;75.000.000;36;25 a 36;920;Renovación;2021-04;2021;KT - CO;Posicionamiento;Seed;10;7;2011;Manufacturing;La ceja;Otros;5;No;No;Abierto;FNG;31;1
94317;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;820;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Seed;5;1;2014;Construction activities;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;50;0
49812;100.000.000;0 a 100;1,55;155.000.000;36;25 a 36;730;Nuevo;2021-04;2021;Growth;Posicionamiento;Venture;18;5;2014;Business Consulting;Bello;Otros;4;Si;No;Abierto;FNG;46;1
86560;150.000.000;101 a 200;1,35;202.500.000;36;25 a 36;730;Nuevo;2021-04;2021;Growth;Directo;Venture;5;5;2019;Commerce, Mechants, Retail;Medellín;Medellín AM;6;No;Si;Abierto;FNG;33;0
47732;120.000.000;101 a 200;1,3;156.000.000;36;25 a 36;790;Renovación;2021-04;2021;KT - CO;Partnerships;Venture;8;4;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;Si;Si;Abierto;FNG;65;0
67856;200.000.000;101 a 200;1,25;250.000.000;36;25 a 36;850;Nuevo;2021-04;2021;KT - CO;Posicionamiento;Scale Up;50;12;2013;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;FNG;49;1
12326;20.000.000;0 a 100;1,4;28.000.000;36;25 a 36;830;Renovación;2021-04;2021;Growth;Directo;Seed;9;3;2000;Commerce, Mechants, Retail;Barranquilla;Otros;4;Si;Si;Abierto;FNG;56;0
7665;330.871.106;301 a 400;1,57;519.467.636;36;25 a 36;714;Renovación;2021-04;2021;Growth;Directo;Venture;15;6;2016;Tourism, Hotels and Restaurants;Cartagena;Otros;5;Si;No;Pagado;Pagaré;29;0
45677;26.061.997;0 a 100;1,52;39.614.236;50;37 en adelante;570;Renovación;2021-04;2021;SP;Posicionamiento;Seed;3;1;2011;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;75;1
45677;26.950.273;0 a 100;1,66;44.737.454;44;37 en adelante;570;Renovación;2021-04;2021;SP;Posicionamiento;Seed;3;1;2011;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;REFINANCED_60;Pagaré;75;1
11834;84.265.583;0 a 100;1,56;131.454.310;50;37 en adelante;704;Renovación;2021-04;2021;Growth;Directo;Growth;57;52;2006;Health;Medellín;Medellín AM;3;Si;No;Castigo;Pagaré;51;1
40637;83.644.754;0 a 100;1,65;138.013.844;50;37 en adelante;663;Renovación;2021-04;2021;KT - CO;Digital;Scale Up;45;3;2017;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;44;1
96849;258.869.804;201 a 300;1,46;377.949.914;50;37 en adelante;725;Renovación;2021-04;2021;SP;Directo;Venture;12;7;2018;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;Pagaré;45;0
51895;26.534.533;0 a 100;1,6;42.455.253;48;37 en adelante;607;Renovación;2021-04;2021;SP;Partnerships;Seed;4;4;2019;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;39;1
10458;127.195.610;101 a 200;1,2;152.634.733;50;37 en adelante;740;Renovación;2021-04;2021;KT - CO;Posicionamiento;Venture;11;5;2009;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;FNG;38;0
10458;154.896.212;101 a 200;1,55;240.089.129;50;37 en adelante;740;Renovación;2021-04;2021;KT - CO;Posicionamiento;Venture;11;5;2009;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;FNG;38;0
12787;15.280.376;0 a 100;1,26;19.253.274;50;37 en adelante;711;Renovación;2021-04;2021;Growth;Directo;Seed;12;6;2016;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Abierto;FNG;33;1
12787;85.142.073;0 a 100;1,44;122.604.585;50;37 en adelante;711;Renovación;2021-04;2021;Growth;Directo;Seed;12;6;2016;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Castigo;Pagaré;33;1
27186;173.264.280;101 a 200;1,59;275.490.205;50;37 en adelante;674;Renovación;2021-04;2021;KT - CO;Digital;Seed;7;1;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Castigo;Pagaré;44;1
40422;177.258.581;101 a 200;1,5;265.887.872;50;37 en adelante;494;Renovación;2021-04;2021;KT - CO;Posicionamiento;Scale Up;60;36;1996;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;REFINANCED_60;FNG;51;0
19846;28.081.543;0 a 100;1,42;39.875.792;12;0 a 12;682,25;Renovación;2021-04;2021;KT - CO;Posicionamiento;Seed;1;1;2016;Transport, Logistics;Bogotá D.C.;Bogotá AM;5;No;Si;Pagado;FNG;48;0
69321;193.098.139;101 a 200;1,51;291.578.189;21;13 a 24;710,5;Renovación;2021-04;2021;KT - CO;Partnerships;Growth;25;20;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;57;0
74241;202.483.796;201 a 300;1,72;348.272.129;48;37 en adelante;681,75;Renovación;2021-04;2021;Growth;Partnerships;Seed;25;10;2016;Services to individuals and household;Bogotá D.C.;Bogotá AM;4;Si;Si;Castigo;Pagaré;37;1
60329;197.202.368;101 a 200;1,34;264.251.174;19;13 a 24;670;Renovación;2021-04;2021;KT - CO;Directo;Growth;50;15;2018;Commerce, Mechants, Retail;Sabaneta;Medellín AM;5;Si;No;Abierto;Pagaré;62;0
60506;102.169.582;101 a 200;1,65;168.579.810;50;37 en adelante;683,25;Renovación;2021-04;2021;Growth;Digital;Seed;7;3;2017;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;Pagaré;40;0
60506;82.499.701;0 a 100;1,6;131.999.521;50;37 en adelante;683,25;Renovación;2021-04;2021;Growth;Digital;Seed;7;3;2016;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;40;0
45866;82.539.574;0 a 100;1,6;132.063.318;24;13 a 24;653;Renovación;2021-04;2021;KT - CO;Digital;Venture;7;2;2018;Construction activities;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;48;0
63191;270.430.769;201 a 300;1,57;424.576.307;36;25 a 36;662;Renovación;2021-05;2021;Growth;Partnerships;Growth;100;69;2017;Manufacturing;Medellín;Medellín AM;6;No;Si;Abierto;Pagaré;71;0
76689;113.181.664;101 a 200;1,56;176.563.397;26;25 a 36;763;Renovación;2021-05;2021;Growth;Digital;Growth;60;36;2014;Transport, Logistics;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;50;1
28305;47.534.980;0 a 100;1,59;75.580.618;39;37 en adelante;650;Renovación;2021-05;2021;Growth;Digital;Seed;15;13;2016;Manufacturing;Medellín;Medellín AM;4;Si;No;Castigo;Pagaré;36;1
24685;33.003.355;0 a 100;1,61;53.135.401;24;13 a 24;677;Renovación;2021-05;2021;Growth;Posicionamiento;Seed;4;2;2015;Education, Culture, Entertainament;Medellín;Medellín AM;4;No;No;Abierto;Pagaré;44;1
56665;50.000.000;0 a 100;1,25;62.500.000;12;0 a 12;730;Renovación;2021-05;2021;Growth;Posicionamiento;Venture;10;7;2020;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;Si;Abierto;FNG;39;1
99773;50.000.000;0 a 100;1,45;72.500.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Posicionamiento;Seed;4;1;2020;Commerce, Mechants, Retail;Medellín;Medellín AM;3;No;Si;Abierto;FNG;36;0
91433;20.000.000;0 a 100;1,45;29.000.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Posicionamiento;Seed;3;0;2020;Construction activities;Envigado;Medellín AM;4;No;No;Abierto;FNG;37;0
53886;40.000.000;0 a 100;1,25;50.000.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Partnerships;Seed;7;3;2015;Education, Culture, Entertainament;Medellín;Medellín AM;6;No;Si;Abierto;FNG;33;0
84875;110.000.000;101 a 200;1,25;137.500.000;36;25 a 36;820;Nuevo;2021-05;2021;Growth;Directo;Seed;18;6;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;43;0
58789;40.000.000;0 a 100;1,35;54.000.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Partnerships;Seed;7;3;2019;Manufacturing;Itagüí;Medellín AM;4;No;Si;Abierto;FNG;39;1
59030;20.000.000;0 a 100;1,35;27.000.000;6;0 a 12;730;Nuevo;2021-05;2021;KT - CO;Posicionamiento;Seed;6;3;2018;Education, Culture, Entertainament;Medellín;Medellín AM;5;No;No;Pagado;FNG;33;1
30954;50.000.000;0 a 100;1,25;62.500.000;36;25 a 36;910;Renovación;2021-05;2021;KT - CO;Posicionamiento;Seed;21;14;2014;Software and Communications;Medellín;Medellín AM;5;No;No;Abierto;FNG;32;1
95145;50.000.000;0 a 100;1,35;67.500.000;36;25 a 36;765;Renovación;2021-05;2021;Growth;Directo;Scale Up;45;23;2015;Business Consulting;Bogotá D.C.;Bogotá AM;3;Si;No;Abierto;FNG;30;0
7972;100.000.000;0 a 100;1,25;125.000.000;36;25 a 36;790;Renovación;2021-05;2021;Growth;Directo;Venture;21;20;2008;Commerce, Mechants, Retail;Medellín;Medellín AM;5;Si;Si;Abierto;FNG;48;0
94180;50.000.000;0 a 100;1,25;62.500.000;36;25 a 36;730;Nuevo;2021-05;2021;KT - CO;Posicionamiento;Seed;6;2;2020;Commerce, Mechants, Retail;Envigado;Medellín AM;5;No;No;Abierto;FNG;31;0
41082;50.000.000;0 a 100;1,35;67.500.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Partnerships;Seed;13;2;2011;Manufacturing;Copacabana;Otros;4;No;No;Abierto;FNG;36;0
50060;20.000.000;0 a 100;1,25;25.000.000;36;25 a 36;820;Nuevo;2021-05;2021;KT - CO;Posicionamiento;Seed;8;2;2019;Software and Communications;Bucaramanga;Otros;4;No;No;Abierto;FNG;33;0
51565;30.000.000;0 a 100;1,25;37.500.000;24;13 a 24;850;Nuevo;2021-05;2021;KT - CO;Partnerships;Seed;4;4;2013;Manufacturing;Bogotá D.C.;Bogotá AM;5;Si;Si;Abierto;FNG;54;0
54929;25.000.000;0 a 100;1,45;36.250.000;18;13 a 24;850;Nuevo;2021-05;2021;KT - CO;Posicionamiento;Seed;4;2;2020;Commerce, Mechants, Retail;Barranquilla;Otros;4;No;No;Abierto;FNG;31;1
79430;40.000.000;0 a 100;1,25;50.000.000;12;0 a 12;760;Renovación;2021-05;2021;KT - CO;Posicionamiento;Seed;5;0;2007;Construction activities;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;FNG;40;0
51184;120.000.000;101 a 200;1,35;162.000.000;36;25 a 36;730;Renovación;2021-05;2021;Growth;Directo;Seed;5;2;2019;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;39;1
84258;95.000.000;0 a 100;1,35;128.250.000;30;25 a 36;730;Nuevo;2021-05;2021;Growth;Partnerships;Seed;6;2;2020;Business Consulting;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;FNG;38;0
82551;50.000.000;0 a 100;1,45;72.500.000;36;25 a 36;730;Nuevo;2021-05;2021;KT - CO;Directo;Seed;10;4;2011;Education, Culture, Entertainament;Medellín;Medellín AM;4;Si;No;Pagado;FNG;51;0
40872;100.000.000;0 a 100;1,4;140.000.000;36;25 a 36;780;Renovación;2021-05;2021;Growth;Directo;Venture;4;1;2015;Business Consulting;Envigado;Medellín AM;6;No;No;Abierto;FNG;41;0
28422;60.000.000;0 a 100;1,35;81.000.000;6;0 a 12;790;Nuevo;2021-05;2021;Growth;Partnerships;Venture;7;2;2013;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;FNG;25;0
32622;20.000.000;0 a 100;1,5;30.000.000;18;13 a 24;760;Nuevo;2021-05;2021;KT - CO;Posicionamiento;Seed;5;1;2017;Construction activities;Bucaramanga;Otros;4;No;No;Abierto;FNG;28;0
28801;75.000.000;0 a 100;1,25;93.750.000;12;0 a 12;1000;Renovación;2021-05;2021;KT - CO;Posicionamiento;Scale Up;14;2;2014;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;FNG;34;0
78444;90.000.000;0 a 100;1,4;126.000.000;36;25 a 36;770;Nuevo;2021-05;2021;Growth;Posicionamiento;Seed;15;5;2016;Business Consulting;Medellín;Medellín AM;5;Si;No;Abierto;FNG;39;0
15576;200.000.000;101 a 200;1,15;230.000.000;36;25 a 36;820;Nuevo;2021-05;2021;Growth;Partnerships;Seed;24;22;2018;Tourism, Hotels and Restaurants;Medellín;Medellín AM;6;No;No;Pagado;Pagaré;46;0
37125;80.000.000;0 a 100;1,35;108.000.000;36;25 a 36;730;Nuevo;2021-05;2021;Growth;Posicionamiento;Seed;31;24;2020;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;FNG;58;0
34974;100.000.000;0 a 100;1,4;140.000.000;24;13 a 24;820;Nuevo;2021-05;2021;KT - CO;Directo;Seed;6;1;2019;Commerce, Mechants, Retail;Itagüí;Medellín AM;4;No;No;Abierto;FNG;38;0
87916;90.000.000;0 a 100;1,4;126.000.000;36;25 a 36;850;Nuevo;2021-05;2021;KT - CO;Partnerships;Seed;22;8;2015;Software and Communications;Girardota;Otros;2;Si;No;Abierto;FNG;36;0
26403;226.174.367;201 a 300;1,47;332.476.319;48;37 en adelante;709;Renovación;2021-05;2021;SP;Directo;Seed;20;13;2011;Manufacturing;Medellín;Medellín AM;6;Si;Si;Castigo;Pagaré;33;1
61372;40.000.000;0 a 100;1,5;60.000.000;36;25 a 36;730;Nuevo;2021-06;2021;KT - CO;Directo;Seed;5;1;2020;Commerce, Mechants, Retail;Barranquilla;Otros;3;No;No;Abierto;FNG;48;0
28136;80.000.000;0 a 100;1,4;112.000.000;36;25 a 36;730;Nuevo;2021-06;2021;KT - CO;Partnerships;Seed;2;1;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;6;No;Si;Abierto;FNG;29;0
8536;200.000.000;101 a 200;1,3;260.000.000;36;25 a 36;770;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Scale Up;8;4;2014;Commerce, Mechants, Retail;Medellín;Medellín AM;5;No;No;Abierto;FNG;36;0
98029;40.000.000;0 a 100;1,25;50.000.000;24;13 a 24;730;Nuevo;2021-06;2021;Growth;Directo;Seed;10;6;2017;Business Consulting;Medellín;Medellín AM;6;Si;No;Pagado;FNG;27;0
47351;200.000.000;101 a 200;1,6;320.000.000;36;25 a 36;715;Nuevo;2021-06;2021;KT - CO;Directo;Growth;31;8;2011;Commerce, Mechants, Retail;Medellín;Medellín AM;5;Si;No;Abierto;FNG;49;0
98707;30.000.000;0 a 100;1,3;39.000.000;36;25 a 36;860;Renovación;2021-06;2021;KT - CO;Partnerships;Seed;9;3;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;FNG;34;0
46093;50.000.000;0 a 100;1,4;70.000.000;24;13 a 24;760;Nuevo;2021-06;2021;Growth;Posicionamiento;Seed;25;10;2018;Services to businesses;Bogotá D.C.;Bogotá AM;4;No;No;Abierto;FNG;36;1
45320;100.000.000;0 a 100;1,35;135.000.000;36;25 a 36;840;Renovación;2021-06;2021;KT - CO;Posicionamiento;Venture;7;4;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;No;Abierto;FNG;50;1
70738;80.000.000;0 a 100;1,3;104.000.000;36;25 a 36;890;Renovación;2021-06;2021;SP;Posicionamiento;Scale Up;74;60;2014;Construction activities;Bogotá D.C.;Bogotá AM;6;No;No;Pagado;FNG;30;0
6685;20.000.000;0 a 100;1,3;26.000.000;6;0 a 12;820;Renovación;2021-06;2021;KT - CO;Posicionamiento;Seed;5;2;2014;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;FNG;45;0
7772;50.000.000;0 a 100;1,5;75.000.000;36;25 a 36;790;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Scale Up;5;3;1996;Services to individuals and household;Medellín;Medellín AM;4;Si;No;Abierto;FNG;55;0
22100;200.000.000;101 a 200;1,4;280.000.000;36;25 a 36;950;Renovación;2021-06;2021;KT - CO;Partnerships;Venture;4;1;2016;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;No;Abierto;FNG;32;0
78933;53.000.000;0 a 100;1,3;68.900.000;36;25 a 36;850;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Seed;2;2;2011;Manufacturing;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;FNG;44;0
60656;20.000.000;0 a 100;1,4;28.000.000;12;0 a 12;730;Nuevo;2021-06;2021;Growth;Posicionamiento;Seed;5;2;2020;Services to businesses;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;FNG;33;1
91818;40.000.000;0 a 100;1,5;60.000.000;6;0 a 12;1000;Renovación;2021-06;2021;KT - CO;Directo;Venture;3;1;2013;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;FNG;56;0
14947;100.000.000;0 a 100;1,3;130.000.000;36;25 a 36;910;Renovación;2021-06;2021;Growth;Directo;Seed;7;2;2018;Business Consulting;Envigado;Medellín AM;5;No;Si;Abierto;FNG;32;0
87650;50.000.000;0 a 100;1,4;70.000.000;36;25 a 36;730;Nuevo;2021-06;2021;Growth;Posicionamiento;Seed;6;3;2017;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;Si;Abierto;FNG;55;0
87481;40.000.000;0 a 100;1,4;56.000.000;24;13 a 24;850;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Seed;14;3;2010;Software and Communications;Medellín;Medellín AM;4;Si;No;Pagado;FNG;51;0
32812;50.000.000;0 a 100;1,6;80.000.000;24;13 a 24;730;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Seed;5;0;2018;Commerce, Mechants, Retail;Barranquilla;Otros;3;No;Si;Abierto;FNG;27;0
77986;50.000.000;0 a 100;1,5;75.000.000;36;25 a 36;760;Nuevo;2021-06;2021;Growth;Partnerships;Seed;8;3;2015;Architecture, Design, Engineering;Barranquilla;Otros;2;No;No;Abierto;FNG;32;0
97762;40.000.000;0 a 100;1,5;60.000.000;36;25 a 36;605;Renovación;2021-06;2021;KT - CO;Partnerships;Seed;24;21;2014;Software and Communications;Medellín;Medellín AM;4;No;No;Abierto;Pagaré;42;1
53310;50.000.000;0 a 100;1,4;70.000.000;36;25 a 36;649;Renovación;2021-06;2021;KT - CO;Posicionamiento;Scale Up;40;10;2012;Construction activities;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;29;0
4614;30.000.000;0 a 100;1,3;39.000.000;36;25 a 36;749;Renovación;2021-06;2021;KT - CO;Directo;Venture;4;3;2016;Education, Culture, Entertainament;Medellín;Medellín AM;5;No;No;Abierto;Pagaré;37;0
66948;20.000.000;0 a 100;1,5;30.000.000;36;25 a 36;624;Renovación;2021-06;2021;KT - CO;Digital;Seed;4;1;2013;Manufacturing;Cali;Otros;3;No;No;Abierto;Pagaré;26;0
67783;30.000.000;0 a 100;1,5;45.000.000;36;25 a 36;586;Renovación;2021-06;2021;KT - CO;Digital;Seed;10;0;2011;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;3;No;No;Abierto;Pagaré;39;0
12653;50.000.000;0 a 100;1,3;65.000.000;36;25 a 36;640;Renovación;2021-06;2021;KT - CO;Directo;Seed;7;3;2016;Commerce, Mechants, Retail;Envigado;Medellín AM;4;No;No;Abierto;Pagaré;52;0
85179;30.000.000;0 a 100;1,5;45.000.000;36;25 a 36;633;Renovación;2021-06;2021;KT - CO;Partnerships;Seed;12;6;2019;Software and Communications;Medellín;Medellín AM;4;No;No;Abierto;Pagaré;32;0
66044;50.000.000;0 a 100;1,3;65.000.000;36;25 a 36;693;Renovación;2021-06;2021;KT - CO;Directo;Seed;52;27;2017;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;6;No;No;Abierto;Pagaré;40;0
6808;70.000.000;0 a 100;1,3;91.000.000;36;25 a 36;850;Nuevo;2021-06;2021;KT - CO;Posicionamiento;Seed;5;4;2016;Business Consulting;Bogotá D.C.;Bogotá AM;4;Si;Si;Abierto;FNG;47;0
80400;30.000.000;0 a 100;1,5;45.000.000;36;25 a 36;660;Renovación;2021-06;2021;KT - CO;Digital;Seed;7;3;2017;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Abierto;Pagaré;31;1
67886;200.000.000;101 a 200;1,5;300.000.000;36;25 a 36;760;Renovación;2021-06;2021;KT - CO;Posicionamiento;Venture;4;0;2018;Commerce, Mechants, Retail;Medellín;Medellín AM;5;No;No;Abierto;FNG;38;0
